estado;sigla;regiao;cidade;populacao;pib;pib_percapita
SÃO PAULO;SP;SUDESTE;GUAPIAÇU;17938;389872.96875;21734.47070312
SÃO PAULO;SP;SUDESTE;BANANAL;10822;88336.4296875;8162.66992188
SÃO PAULO;SP;SUDESTE;MORUNGABA;13305;232642.84375;17485.36914062
SÃO PAULO;SP;SUDESTE;ALFREDO MARCONDES;4055;38104.7421875;9396.98046875
SÃO PAULO;SP;SUDESTE;SERRA AZUL;10121;73476.2578125;7259.77978516
SÃO PAULO;SP;SUDESTE;PALESTINA;11354;137605.546875;12119.5703125
SÃO PAULO;SP;SUDESTE;NANTES;2662;86357.6171875;32440.88085938
SÃO PAULO;SP;SUDESTE;CAMPOS DO JORDÃO;46505;546444.5625;11750.23046875
SÃO PAULO;SP;SUDESTE;UNIÃO PAULISTA;1522;35924.9140625;23603.75
SÃO PAULO;SP;SUDESTE;IPUÃ;15883;204742.140625;12890.65039062
SÃO PAULO;SP;SUDESTE;COSMORAMA;7033;86788.875;12340.24023438
SÃO PAULO;SP;SUDESTE;MIRASSOLÂNDIA;4396;34264.3203125;7794.43017578
SÃO PAULO;SP;SUDESTE;SÃO MIGUEL ARCANJO;31329;371031.375;11843.0703125
SÃO PAULO;SP;SUDESTE;BOCAINA;11028;175754.640625;15937.12988281
SÃO PAULO;SP;SUDESTE;ATIBAIA;126757;2625614.75;20713.76953125
SÃO PAULO;SP;SUDESTE;BORACÉIA;4439;89564.65625;20176.76953125
SÃO PAULO;SP;SUDESTE;PRAIA GRANDE;249551;2780735.25;11142.95019531
SÃO PAULO;SP;SUDESTE;JARDINÓPOLIS;37471;487728.96875;13016.16992188
SÃO PAULO;SP;SUDESTE;ESTRELA D'OESTE;9042;428017.0;47336.5390625
SÃO PAULO;SP;SUDESTE;RUBIÁCEA;2661;57313.17578125;21538.2109375
SÃO PAULO;SP;SUDESTE;VALPARAÍSO;22514;327024.03125;14525.36035156
SÃO PAULO;SP;SUDESTE;AGUDOS;36188;753584.625;20824.16015625
SÃO PAULO;SP;SUDESTE;TUPI PAULISTA;14389;151365.1875;10519.50976562
SÃO PAULO;SP;SUDESTE;CAIABU;4131;32694.49609375;7914.43017578
SÃO PAULO;SP;SUDESTE;ITATINGA;19085;226146.0625;11849.41015625
SÃO PAULO;SP;SUDESTE;RIBEIRÃO GRANDE;6992;82653.4609375;11821.15039062
SÃO PAULO;SP;SUDESTE;ECHAPORÃ;6239;75944.7265625;12172.58007812
SÃO PAULO;SP;SUDESTE;IBIRÁ;11141;110655.3046875;9932.25976562
SÃO PAULO;SP;SUDESTE;ITUPEVA;42458;1736231.125;40892.91015625
SÃO PAULO;SP;SUDESTE;PENÁPOLIS;59597;890737.9375;14946.01953125
SÃO PAULO;SP;SUDESTE;JOÃO RAMALHO;4344;51556.1796875;11868.37011719
SÃO PAULO;SP;SUDESTE;CUBATÃO;129582;5786553.0;44655.53125
SÃO PAULO;SP;SUDESTE;PERUÍBE;57686;614539.25;10653.1796875
SÃO PAULO;SP;SUDESTE;NATIVIDADE DA SERRA;7674;45157.06640625;5884.41992188
SÃO PAULO;SP;SUDESTE;RIBEIRÃO DO SUL;4663;56512.4609375;12119.33007812
SÃO PAULO;SP;SUDESTE;NOVA GUATAPORANGA;2184;15150.56835938;6937.06982422
SÃO PAULO;SP;SUDESTE;ARAÇOIABA DA SERRA;26626;259788.671875;9756.95019531
SÃO PAULO;SP;SUDESTE;VIRADOURO;18110;150425.203125;8306.20019531
SÃO PAULO;SP;SUDESTE;LOUVEIRA;33251;5815328.5;174891.84375
SÃO PAULO;SP;SUDESTE;ARAÇARIGUAMA;13208;1460157.5;110550.9921875
SÃO PAULO;SP;SUDESTE;SÃO MANUEL;39696;784365.25;19759.30078125
SÃO PAULO;SP;SUDESTE;SÃO VICENTE;330795;2898355.75;8761.79003906
SÃO PAULO;SP;SUDESTE;ANGATUBA;23225;370607.09375;15957.25
SÃO PAULO;SP;SUDESTE;RAFARD;8364;116352.234375;13911.08007812
SÃO PAULO;SP;SUDESTE;BOA ESPERANÇA DO SUL;13953;147362.53125;10561.34960938
SÃO PAULO;SP;SUDESTE;CAJURU;24313;257855.21875;10605.65039062
SÃO PAULO;SP;SUDESTE;ITAPIRA;72657;1529548.5;21051.63085938
SÃO PAULO;SP;SUDESTE;IPERÓ;27526;353688.0;12849.23046875
SÃO PAULO;SP;SUDESTE;SÃO JOSÉ DA BELA VISTA;8513;121228.2890625;14240.37011719
SÃO PAULO;SP;SUDESTE;GENERAL SALGADO;10934;152542.734375;13951.23046875
SÃO PAULO;SP;SUDESTE;SANTANA DA PONTE PENSA;1616;19317.39648438;11953.83007812
SÃO PAULO;SP;SUDESTE;APARECIDA;37629;392993.75;10443.91015625
SÃO PAULO;SP;SUDESTE;CORUMBATAÍ;4138;90408.453125;21848.34960938
SÃO PAULO;SP;SUDESTE;SÃO CARLOS;220463;4523692.5;20519.06054688
SÃO PAULO;SP;SUDESTE;AVARÉ;84416;1068860.0;12661.8203125
SÃO PAULO;SP;SUDESTE;ITAPURA;3941;61968.03515625;15723.94042969
SÃO PAULO;SP;SUDESTE;BARÃO DE ANTONINA;2835;24476.94921875;8633.83984375
SÃO PAULO;SP;SUDESTE;SUMARÉ;241077;6901888.0;28629.390625
SÃO PAULO;SP;SUDESTE;FERNÃO;1521;15919.24707031;10466.29980469
SÃO PAULO;SP;SUDESTE;PIEDADE;49508;540496.875;10917.36035156
SÃO PAULO;SP;SUDESTE;ASPÁSIA;1826;18543.80664062;10155.4296875
SÃO PAULO;SP;SUDESTE;LUIZIÂNIA;5138;49629.58984375;9659.3203125
SÃO PAULO;SP;SUDESTE;NHANDEARA;10771;149794.8125;13907.23046875
SÃO PAULO;SP;SUDESTE;RANCHARIA;29149;717951.9375;24630.41015625
SÃO PAULO;SP;SUDESTE;DOURADO;9131;99709.078125;10919.83984375
SÃO PAULO;SP;SUDESTE;NOVA ALIANÇA;5140;78971.359375;15364.08007812
SÃO PAULO;SP;SUDESTE;JUMIRIM;2290;49320.47265625;21537.3203125
SÃO PAULO;SP;SUDESTE;PARAIBUNA;16833;156873.703125;9319.41015625
SÃO PAULO;SP;SUDESTE;MONTE AZUL PAULISTA;19741;238555.140625;12084.25
SÃO PAULO;SP;SUDESTE;COLINA;17745;401904.125;22648.86914062
SÃO PAULO;SP;SUDESTE;IGARAPAVA;28230;544058.1875;19272.33984375
SÃO PAULO;SP;SUDESTE;MAGDA;3160;38062.2890625;12045.03027344
SÃO PAULO;SP;SUDESTE;BREJO ALEGRE;2573;98921.7265625;38446.0703125
SÃO PAULO;SP;SUDESTE;MONTE ALTO;45895;884692.25;19276.43945312
SÃO PAULO;SP;SUDESTE;LARANJAL PAULISTA;26296;411011.4375;15630.19042969
SÃO PAULO;SP;SUDESTE;BARRA BONITA;36214;720004.875;19881.94921875
SÃO PAULO;SP;SUDESTE;JABORANDI;6715;74203.8203125;11050.45996094
SÃO PAULO;SP;SUDESTE;INDIAPORÃ;3949;44271.6015625;11210.83984375
SÃO PAULO;SP;SUDESTE;PATROCÍNIO PAULISTA;12943;281122.375;21720.02929688
SÃO PAULO;SP;SUDESTE;AURIFLAMA;14366;177045.75;12323.94042969
SÃO PAULO;SP;SUDESTE;DUARTINA;12796;125832.2890625;9833.71972656
SÃO PAULO;SP;SUDESTE;SETE BARRAS;13148;111997.5;8518.21972656
SÃO PAULO;SP;SUDESTE;JUQUITIBA;29335;222970.78125;7600.83984375
SÃO PAULO;SP;SUDESTE;SANTA ROSA DE VITERBO;24049;425776.84375;17704.56054688
SÃO PAULO;SP;SUDESTE;NOVO HORIZONTE;36271;781307.5;21540.83007812
SÃO PAULO;SP;SUDESTE;TARABAI;6464;48350.54296875;7479.97021484
SÃO PAULO;SP;SUDESTE;MESÓPOLIS;1767;37263.28515625;21088.44921875
SÃO PAULO;SP;SUDESTE;NAZARÉ PAULISTA;15232;159750.53125;10487.8203125
SÃO PAULO;SP;SUDESTE;AREIAS;3690;38425.24609375;10413.34960938
SÃO PAULO;SP;SUDESTE;TAQUARAL;2974;39134.96484375;13159.03027344
SÃO PAULO;SP;SUDESTE;MONTE CASTELO;4131;51065.82421875;12361.61035156
SÃO PAULO;SP;SUDESTE;BERNARDINO DE CAMPOS;10776;125400.96875;11637.05957031
SÃO PAULO;SP;SUDESTE;ARAMINA;5308;72294.453125;13619.91015625
SÃO PAULO;SP;SUDESTE;COROADOS;5250;74791.921875;14246.08007812
SÃO PAULO;SP;SUDESTE;MIGUELÓPOLIS;21095;271257.3125;12858.83984375
SÃO PAULO;SP;SUDESTE;MANDURI;9123;81982.7109375;8986.37988281
SÃO PAULO;SP;SUDESTE;FRANCA;330938;4220313.0;12752.58007812
SÃO PAULO;SP;SUDESTE;SÃO JOSÉ DOS CAMPOS;615871;22018042.0;35751.05859375
SÃO PAULO;SP;SUDESTE;ALTINÓPOLIS;15554;231399.84375;14877.19042969
SÃO PAULO;SP;SUDESTE;RINCÃO;10846;84087.890625;7752.89013672
SÃO PAULO;SP;SUDESTE;NARANDIBA;4167;241628.390625;57986.171875
SÃO PAULO;SP;SUDESTE;CESÁRIO LANGE;14979;180082.515625;12022.33007812
SÃO PAULO;SP;SUDESTE;SÃO CAETANO DO SUL;152093;8920202.0;58649.6484375
SÃO PAULO;SP;SUDESTE;SALES OLIVEIRA;8021;156003.6875;19449.41015625
SÃO PAULO;SP;SUDESTE;SÃO ROQUE;67715;1172098.75;17309.2890625
SÃO PAULO;SP;SUDESTE;PARDINHO;5337;121979.5078125;22855.43945312
SÃO PAULO;SP;SUDESTE;PRESIDENTE PRUDENTE;207725;3621430.5;17433.76953125
SÃO PAULO;SP;SUDESTE;GLICÉRIO;4547;50640.265625;11137.0703125
SÃO PAULO;SP;SUDESTE;CEDRAL;8258;102839.6953125;12453.33984375
SÃO PAULO;SP;SUDESTE;PRACINHA;3271;17830.34375;5451.04003906
SÃO PAULO;SP;SUDESTE;PIQUEROBI;3781;37168.44140625;9830.3203125
SÃO PAULO;SP;SUDESTE;QUEIROZ;2875;192180.890625;66845.53125
SÃO PAULO;SP;SUDESTE;PONGAÍ;3510;42167.82421875;12013.62011719
SÃO PAULO;SP;SUDESTE;CACHOEIRA PAULISTA;34666;347404.46875;10021.48046875
SÃO PAULO;SP;SUDESTE;ARIRANHA;8876;757754.875;85371.2109375
SÃO PAULO;SP;SUDESTE;MACATUBA;16939;680519.0625;40174.69140625
SÃO PAULO;SP;SUDESTE;PIRATININGA;11989;100781.7109375;8406.1796875
SÃO PAULO;SP;SUDESTE;JUNDIAÍ;349929;16585137.0;47395.71875
SÃO PAULO;SP;SUDESTE;APIAÍ;25700;263348.40625;10247.01953125
SÃO PAULO;SP;SUDESTE;SERRANA;39574;702956.125;17763.08007812
SÃO PAULO;SP;SUDESTE;SANTA RITA DO PASSA QUATRO;27557;355026.28125;12883.33984375
SÃO PAULO;SP;SUDESTE;UCHOA;9818;132471.234375;13492.69042969
SÃO PAULO;SP;SUDESTE;TANABI;24591;296017.5625;12037.63964844
SÃO PAULO;SP;SUDESTE;MARIÁPOLIS;3896;31623.21289062;8116.83984375
SÃO PAULO;SP;SUDESTE;SERRA NEGRA;25912;314408.0625;12133.69042969
SÃO PAULO;SP;SUDESTE;MIRASSOL;54920;773413.0625;14082.54003906
SÃO PAULO;SP;SUDESTE;RIBEIRÃO CORRENTE;4216;87870.625;20842.1796875
SÃO PAULO;SP;SUDESTE;PITANGUEIRAS;35441;438054.46875;12360.09960938
SÃO PAULO;SP;SUDESTE;SUZANO;284356;5559876.5;19552.51953125
SÃO PAULO;SP;SUDESTE;CERQUILHO;38199;3092352.25;80953.75
SÃO PAULO;SP;SUDESTE;AVANHANDAVA;12112;119166.875;9838.74023438
SÃO PAULO;SP;SUDESTE;CANITAR;4743;35199.875;7421.43994141
SÃO PAULO;SP;SUDESTE;SÃO SEBASTIÃO DA GRAMA;12990;152929.140625;11772.83984375
SÃO PAULO;SP;SUDESTE;JACUPIRANGA;16322;172416.0625;10563.41992188
SÃO PAULO;SP;SUDESTE;JAGUARIÚNA;41107;2714575.75;66036.8203125
SÃO PAULO;SP;SUDESTE;MAIRIPORÃ;79155;1029388.125;13004.70996094
SÃO PAULO;SP;SUDESTE;GUAIMBÊ;4740;41937.18359375;8847.50976562
SÃO PAULO;SP;SUDESTE;ILHA COMPRIDA;10090;97179.28125;9631.25
SÃO PAULO;SP;SUDESTE;NOVA LUZITÂNIA;3795;29767.0078125;7843.74023438
SÃO PAULO;SP;SUDESTE;LINDÓIA;5974;67635.7421875;11321.6796875
SÃO PAULO;SP;SUDESTE;SANTA SALETE;1446;24226.39257812;16754.08007812
SÃO PAULO;SP;SUDESTE;DIADEMA;397738;9969819.0;25066.30078125
SÃO PAULO;SP;SUDESTE;GÁLIA;6635;67073.984375;10109.12011719
SÃO PAULO;SP;SUDESTE;ALTAIR;3287;96194.734375;29265.2109375
SÃO PAULO;SP;SUDESTE;SÃO LOURENÇO DA SERRA;18319;138128.15625;7540.16015625
SÃO PAULO;SP;SUDESTE;REGISTRO;55168;585710.5;10616.84960938
SÃO PAULO;SP;SUDESTE;TATUÍ;109017;1898242.5;17412.34960938
SÃO PAULO;SP;SUDESTE;BARBOSA;6944;50042.2109375;7206.54003906
SÃO PAULO;SP;SUDESTE;JARINU;22822;399077.0625;17486.50976562
SÃO PAULO;SP;SUDESTE;FRANCISCO MORATO;157294;863953.375;5492.60009766
SÃO PAULO;SP;SUDESTE;POLONI;5100;66943.3046875;13126.13964844
SÃO PAULO;SP;SUDESTE;DIRCE REIS;1623;24405.38476562;15037.20996094
SÃO PAULO;SP;SUDESTE;TAMBAÚ;22575;301012.6875;13333.90039062
SÃO PAULO;SP;SUDESTE;JERIQUARA;3216;75402.8671875;23446.16992188
SÃO PAULO;SP;SUDESTE;DUMONT;8346;86997.0703125;10423.79980469
SÃO PAULO;SP;SUDESTE;ITAPIRAPUÃ PAULISTA;3919;23267.171875;5937.02001953
SÃO PAULO;SP;SUDESTE;LINS;73183;1917087.25;26195.80078125
SÃO PAULO;SP;SUDESTE;NIPOÃ;4103;48101.53515625;11723.5
SÃO PAULO;SP;SUDESTE;GUAÍRA;38676;850159.125;21981.5703125
SÃO PAULO;SP;SUDESTE;SANTA RITA D'OESTE;2501;39319.76953125;15721.62011719
SÃO PAULO;SP;SUDESTE;IRAPURU;7874;62625.421875;7953.43994141
SÃO PAULO;SP;SUDESTE;SÃO JOÃO DA BOA VISTA;83909;1608504.875;19169.63085938
SÃO PAULO;SP;SUDESTE;JABOTICABAL;73084;1418964.875;19415.52929688
SÃO PAULO;SP;SUDESTE;PINDAMONHANGABA;144613;4172247.75;28851.13085938
SÃO PAULO;SP;SUDESTE;ARAÇATUBA;182204;3001299.5;16472.18945312
SÃO PAULO;SP;SUDESTE;GAVIÃO PEIXOTO;4244;165148.078125;38913.30859375
SÃO PAULO;SP;SUDESTE;ITARIRI;16284;94274.328125;5789.37988281
SÃO PAULO;SP;SUDESTE;VOTORANTIM;105193;1810173.375;17208.11914062
SÃO PAULO;SP;SUDESTE;MONGAGUÁ;44087;447405.15625;10148.23046875
SÃO PAULO;SP;SUDESTE;PONTES GESTAL;2557;84910.578125;33207.109375
SÃO PAULO;SP;SUDESTE;ITIRAPUÃ;5903;58454.1640625;9902.45019531
SÃO PAULO;SP;SUDESTE;MIRA ESTRELA;2663;32981.234375;12384.99023438
SÃO PAULO;SP;SUDESTE;MIRANDÓPOLIS;26761;242961.578125;9078.94042969
SÃO PAULO;SP;SUDESTE;ITAPECERICA DA SERRA;161983;3207249.5;19799.91015625
SÃO PAULO;SP;SUDESTE;IBIÚNA;67392;703188.0625;10434.29980469
SÃO PAULO;SP;SUDESTE;CASA BRANCA;28189;566633.9375;20101.24023438
SÃO PAULO;SP;SUDESTE;ROSANA;18918;778538.875;41153.33984375
SÃO PAULO;SP;SUDESTE;ITU;157384;4131263.25;26249.58007812
SÃO PAULO;SP;SUDESTE;LORENA;82770;1190193.375;14379.53027344
SÃO PAULO;SP;SUDESTE;PEDRANÓPOLIS;2834;31103.59179688;10975.16015625
SÃO PAULO;SP;SUDESTE;MOJI MIRIM;88373;2281638.5;25818.26953125
SÃO PAULO;SP;SUDESTE;AREALVA;7886;128288.984375;16267.94042969
SÃO PAULO;SP;SUDESTE;ADOLFO;3710;68426.1484375;18443.7109375
SÃO PAULO;SP;SUDESTE;GUARIBA;34508;502869.15625;14572.54003906
SÃO PAULO;SP;SUDESTE;NOVA CAMPINA;9267;137261.8125;14811.88964844
SÃO PAULO;SP;SUDESTE;ITOBI;7708;67564.7734375;8765.54003906
SÃO PAULO;SP;SUDESTE;RIBEIRÃO BONITO;11857;120750.140625;10183.87011719
SÃO PAULO;SP;SUDESTE;ITAJOBI;14683;203594.890625;13866.03027344
SÃO PAULO;SP;SUDESTE;FERRAZ DE VASCONCELOS;179231;1381021.625;7705.25976562
SÃO PAULO;SP;SUDESTE;SÃO FRANCISCO;2894;26442.50976562;9137.00976562
SÃO PAULO;SP;SUDESTE;OCAUÇU;4341;44971.85546875;10359.79003906
SÃO PAULO;SP;SUDESTE;IPIGUÁ;4253;34386.9375;8085.33984375
SÃO PAULO;SP;SUDESTE;PEDREIRA;40752;608301.1875;14926.90039062
SÃO PAULO;SP;SUDESTE;POTIM;20668;150657.84375;7289.43017578
SÃO PAULO;SP;SUDESTE;SANTA FÉ DO SUL;29192;559734.875;19174.25976562
SÃO PAULO;SP;SUDESTE;NOVA GRANADA;18683;221840.3125;11873.91015625
SÃO PAULO;SP;SUDESTE;QUATÁ;12539;327698.0625;26134.31054688
SÃO PAULO;SP;SUDESTE;CAÇAPAVA;85181;2136769.25;25085.05078125
SÃO PAULO;SP;SUDESTE;GUARATINGUETÁ;113357;2336862.5;20615.0703125
SÃO PAULO;SP;SUDESTE;SÃO PEDRO;31575;348302.53125;11030.95996094
SÃO PAULO;SP;SUDESTE;PONTALINDA;4200;38302.2890625;9119.58984375
SÃO PAULO;SP;SUDESTE;BATATAIS;56476;895422.4375;15854.91992188
SÃO PAULO;SP;SUDESTE;ELIAS FAUSTO;15312;528139.1875;34491.8515625
SÃO PAULO;SP;SUDESTE;SANTA LÚCIA;8154;64988.95703125;7970.18994141
SÃO PAULO;SP;SUDESTE;JALES;49996;668454.875;13370.16992188
SÃO PAULO;SP;SUDESTE;APARECIDA D'OESTE;4598;46590.22265625;10132.71972656
SÃO PAULO;SP;SUDESTE;ARANDU;6212;68926.9375;11095.76953125
SÃO PAULO;SP;SUDESTE;CORONEL MACEDO;5343;58621.4140625;10971.62988281
SÃO PAULO;SP;SUDESTE;MIRANTE DO PARANAPANEMA;18131;122058.875;6732.04980469
SÃO PAULO;SP;SUDESTE;ITATIBA;99047;2928060.75;29562.33984375
SÃO PAULO;SP;SUDESTE;OSASCO;718646;31616452.0;43994.46875
SÃO PAULO;SP;SUDESTE;ANALÂNDIA;4558;70821.875;15537.9296875
SÃO PAULO;SP;SUDESTE;POÁ;112481;2275422.0;20229.390625
SÃO PAULO;SP;SUDESTE;TAGUAÍ;10849;120494.609375;11106.51953125
SÃO PAULO;SP;SUDESTE;GUATAPARÁ;6382;92286.71875;14460.46972656
SÃO PAULO;SP;SUDESTE;CÂNDIDO RODRIGUES;2770;48428.26171875;17483.13085938
SÃO PAULO;SP;SUDESTE;SANTA CRUZ DO RIO PARDO;43483;821050.5;18882.09960938
SÃO PAULO;SP;SUDESTE;ÁLVARO DE CARVALHO;4984;36335.70703125;7290.47021484
SÃO PAULO;SP;SUDESTE;AMERICANA;205229;6126170.5;29850.41015625
SÃO PAULO;SP;SUDESTE;SALTO DE PIRAPORA;39616;479193.375;12095.95996094
SÃO PAULO;SP;SUDESTE;AVAÍ;5170;46511.03125;8996.33007812
SÃO PAULO;SP;SUDESTE;PIRAPOZINHO;25236;393270.96875;15583.73046875
SÃO PAULO;SP;SUDESTE;REGINÓPOLIS;8172;64745.5625;7922.85009766
SÃO PAULO;SP;SUDESTE;EUCLIDES DA CUNHA PAULISTA;10168;61219.453125;6020.79980469
SÃO PAULO;SP;SUDESTE;EMBAÚBA;2442;35835.5;14674.65039062
SÃO PAULO;SP;SUDESTE;PALMARES PAULISTA;11742;71329.03125;6074.68994141
SÃO PAULO;SP;SUDESTE;SEVERÍNIA;15707;182392.53125;11612.1796875
SÃO PAULO;SP;SUDESTE;PRESIDENTE EPITÁCIO;40891;410311.84375;10034.28027344
SÃO PAULO;SP;SUDESTE;TABAPUÃ;11980;142219.609375;11871.41992188
SÃO PAULO;SP;SUDESTE;SÃO PEDRO DO TURVO;7439;95514.3671875;12839.6796875
SÃO PAULO;SP;SUDESTE;QUINTANA;5948;65366.13671875;10989.59960938
SÃO PAULO;SP;SUDESTE;OURO VERDE;8162;72577.4375;8892.11035156
SÃO PAULO;SP;SUDESTE;IPEÚNA;5691;114837.3984375;20178.76953125
SÃO PAULO;SP;SUDESTE;FERNANDO PRESTES;5312;92881.0078125;17485.13085938
SÃO PAULO;SP;SUDESTE;NOVA ODESSA;48754;1602155.25;32862.03125
SÃO PAULO;SP;SUDESTE;RIO DAS PEDRAS;28478;929610.4375;32643.109375
SÃO PAULO;SP;SUDESTE;ILHABELA;26011;303694.3125;11675.61035156
SÃO PAULO;SP;SUDESTE;TURMALINA;1958;27111.48828125;13846.51953125
SÃO PAULO;SP;SUDESTE;GUAREÍ;14918;132047.078125;8851.53027344
SÃO PAULO;SP;SUDESTE;ITÁPOLIS;40411;656431.4375;16243.87988281
SÃO PAULO;SP;SUDESTE;BERTIOGA;44233;665977.0625;15056.11035156
SÃO PAULO;SP;SUDESTE;MONTEIRO LOBATO;4295;36359.76953125;8465.59960938
SÃO PAULO;SP;SUDESTE;ESPÍRITO SANTO DO PINHAL;42260;670886.1875;15875.20996094
SÃO PAULO;SP;SUDESTE;PIACATU;5472;56237.203125;10277.26953125
SÃO PAULO;SP;SUDESTE;INÚBIA PAULISTA;3841;51121.6015625;13309.45019531
SÃO PAULO;SP;SUDESTE;CAJAMAR;63675;4134485.0;64931.05078125
SÃO PAULO;SP;SUDESTE;MONÇÕES;2129;143834.265625;67559.5390625
SÃO PAULO;SP;SUDESTE;ÁLVARES FLORENCE;3876;56580.80859375;14597.73046875
SÃO PAULO;SP;SUDESTE;DOBRADA;8214;67685.765625;8240.29003906
SÃO PAULO;SP;SUDESTE;PEDREGULHO;15777;243681.765625;15445.37988281
SÃO PAULO;SP;SUDESTE;SÃO JOAQUIM DA BARRA;46172;902304.875;19542.25
SÃO PAULO;SP;SUDESTE;MOGI DAS CRUZES;375268;7712574.0;20552.1796875
SÃO PAULO;SP;SUDESTE;BARIRI;33267;512013.15625;15391.01953125
SÃO PAULO;SP;SUDESTE;SANTA ISABEL;46902;748769.6875;15964.55957031
SÃO PAULO;SP;SUDESTE;LUCÉLIA;20284;206526.3125;10181.73046875
SÃO PAULO;SP;SUDESTE;CANAS;4765;34601.5703125;7261.60986328
SÃO PAULO;SP;SUDESTE;SALTO GRANDE;8968;112990.6875;12599.3203125
SÃO PAULO;SP;SUDESTE;SOROCABA;584313;14182597.0;24272.25976562
SÃO PAULO;SP;SUDESTE;HOLAMBRA;10224;504277.21875;49322.890625
SÃO PAULO;SP;SUDESTE;BOM JESUS DOS PERDÕES;17993;226661.453125;12597.20019531
SÃO PAULO;SP;SUDESTE;GUARACI;9459;105016.4453125;11102.28027344
SÃO PAULO;SP;SUDESTE;MOGI GUAÇU;139836;2516744.75;17997.83007812
SÃO PAULO;SP;SUDESTE;ARAPEÍ;2582;26350.2578125;10205.37011719
SÃO PAULO;SP;SUDESTE;SANTA BRANCA;13881;136662.890625;9845.3203125
SÃO PAULO;SP;SUDESTE;IGARAÇU DO TIETÊ;24124;158198.953125;6557.74023438
SÃO PAULO;SP;SUDESTE;EMBU-GUAÇU;62137;525667.75;8459.8203125
SÃO PAULO;SP;SUDESTE;CATANDUVA;114812;2204609.25;19201.91015625
SÃO PAULO;SP;SUDESTE;OSCAR BRESSANE;2536;29025.16992188;11445.25976562
SÃO PAULO;SP;SUDESTE;RIBEIRA;3545;22336.42382812;6300.81982422
SÃO PAULO;SP;SUDESTE;SEBASTIANÓPOLIS DO SUL;3109;55175.2109375;17746.9296875
SÃO PAULO;SP;SUDESTE;SALES;5399;58483.06640625;10832.20019531
SÃO PAULO;SP;SUDESTE;POTIRENDABA;15128;220335.984375;14564.78027344
SÃO PAULO;SP;SUDESTE;MOMBUCA;3471;32034.41796875;9229.16015625
SÃO PAULO;SP;SUDESTE;SÃO JOÃO DE IRACEMA;1810;27870.24804688;15397.9296875
SÃO PAULO;SP;SUDESTE;ZACARIAS;2427;40574.765625;16718.0703125
SÃO PAULO;SP;SUDESTE;IPORANGA;4789;26467.31445312;5526.68994141
SÃO PAULO;SP;SUDESTE;ITAPORANGA;14780;119303.3828125;8071.95019531
SÃO PAULO;SP;SUDESTE;TABOÃO DA SERRA;227343;4035662.5;17751.4296875
SÃO PAULO;SP;SUDESTE;PRATÂNIA;4614;57335.59375;12426.44042969
SÃO PAULO;SP;SUDESTE;BÁLSAMO;8227;122756.9453125;14921.23046875
SÃO PAULO;SP;SUDESTE;JAMBEIRO;5550;741862.5625;133668.9375
SÃO PAULO;SP;SUDESTE;BAURU;359429;6795517.5;18906.41992188
SÃO PAULO;SP;SUDESTE;PINDORAMA;15377;188864.96875;12282.29980469
SÃO PAULO;SP;SUDESTE;IPAUSSU;13608;196485.703125;14438.98046875
SÃO PAULO;SP;SUDESTE;BROTAS;22631;349527.03125;15444.61035156
SÃO PAULO;SP;SUDESTE;NOVA CANAÃ PAULISTA;2172;29424.88671875;13547.37011719
SÃO PAULO;SP;SUDESTE;CAPELA DO ALTO;17232;171665.59375;9962.01953125
SÃO PAULO;SP;SUDESTE;IGARATÁ;8950;84243.1015625;9412.63964844
SÃO PAULO;SP;SUDESTE;PARAPUÃ;11402;158726.65625;13920.95019531
SÃO PAULO;SP;SUDESTE;CAIEIRAS;88212;1701764.0;19291.75
SÃO PAULO;SP;SUDESTE;BIRITIBA-MIRIM;29650;274942.125;9272.91992188
SÃO PAULO;SP;SUDESTE;NEVES PAULISTA;9114;109796.90625;12047.05957031
SÃO PAULO;SP;SUDESTE;PRESIDENTE ALVES;4517;56340.34375;12472.95996094
SÃO PAULO;SP;SUDESTE;GETULINA;10960;95387.296875;8703.21972656
SÃO PAULO;SP;SUDESTE;PARIQUERA-AÇU;18918;195529.34375;10335.62011719
SÃO PAULO;SP;SUDESTE;IRAPUÃ;6978;87297.953125;12510.45019531
SÃO PAULO;SP;SUDESTE;BILAC;7494;81456.890625;10869.61035156
SÃO PAULO;SP;SUDESTE;CANANÉIA;12374;101507.171875;8203.25976562
SÃO PAULO;SP;SUDESTE;RESTINGA;6897;77990.484375;11307.88964844
SÃO PAULO;SP;SUDESTE;ASSIS;98715;1258275.5;12746.54980469
SÃO PAULO;SP;SUDESTE;PLANALTO;4302;67959.9921875;15797.29980469
SÃO PAULO;SP;SUDESTE;SANTA ADÉLIA;14537;182430.5625;12549.40039062
SÃO PAULO;SP;SUDESTE;MARABÁ PAULISTA;5996;53846.234375;8980.36035156
SÃO PAULO;SP;SUDESTE;VINHEDO;63729;5796770.0;90959.6875
SÃO PAULO;SP;SUDESTE;MAIRINQUE;43658;913807.375;20931.0390625
SÃO PAULO;SP;SUDESTE;ANHEMBI;5766;91269.3828125;15828.88964844
SÃO PAULO;SP;SUDESTE;MARÍLIA;225938;3433664.75;15197.37988281
SÃO PAULO;SP;SUDESTE;ALVINLÂNDIA;2869;28287.68359375;9859.76953125
SÃO PAULO;SP;SUDESTE;GUARANTÃ;6680;126651.2890625;18959.76953125
SÃO PAULO;SP;SUDESTE;CATIGUÁ;7250;92067.9375;12699.03027344
